id,text,original_text,created_at,author_id,keyword,source,sentiment,polarity,subjectivity,confidence,emotion,word_count,like_count,retweet_count,hour,day_of_week,date,is_weekend,cluster
sample_112,Normal evening at home tonight Moving on.,Normal evening at home tonight Moving on.,2025-06-29 17:18:51.758388693,user_12,life,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,7,5,0,17,Sunday,2025-06-29,True,3
sample_113,Feeling incredibly grateful for my family today 💕 Feeling blessed.,Feeling incredibly grateful for my family today 💕 Feeling blessed.,2025-06-29 17:27:16.178738985,user_13,mood,sample_data,Positive,0.9,0.9,0.9,gratitude,10,10,1,17,Sunday,2025-06-29,True,2
sample_114,Weather looks okay for the weekend.,Weather looks okay for the weekend.,2025-06-29 17:35:40.599089277,user_14,feeling,sample_data,Positive,0.5,0.5,0.5,neutral,6,5,0,17,Sunday,2025-06-29,True,4
sample_115,"Accomplished so much today, feeling proud! 🏆 Feeling blessed.","Accomplished so much today, feeling proud! 🏆 Feeling blessed.",2025-06-29 17:44:05.019439569,user_15,day,sample_data,Positive,0.4666666666666666,0.5666666666666667,0.4666666666666666,gratitude,9,5,3,17,Sunday,2025-06-29,True,1
sample_116,Regular coffee meeting this afternoon Moving on.,Regular coffee meeting this afternoon Moving on.,2025-06-29 17:52:29.439789861,user_16,feeling,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,4,0,17,Sunday,2025-06-29,True,0
sample_117,Work has been incredibly stressful this week...,Work has been incredibly stressful this week...,2025-06-29 18:00:53.860140153,user_17,feeling,sample_data,Positive,0.9,0.9,0.9,neutral,7,0,0,18,Sunday,2025-06-29,True,2
sample_118,Work has been incredibly stressful this week 😕,Work has been incredibly stressful this week 😕,2025-06-29 18:09:18.280490445,user_18,life,sample_data,Positive,0.9,0.9,0.9,neutral,8,4,2,18,Sunday,2025-06-29,True,2
sample_119,"Just checking in, hope everyone's well Just saying.","Just checking in, hope everyone's well Just saying.",2025-06-29 18:17:42.700840737,user_19,mood,sample_data,Neutral,0.0,0.0,1.0,neutral,8,4,2,18,Sunday,2025-06-29,True,0
sample_120,Just going with the flow today.,Just going with the flow today.,2025-06-29 18:26:07.121191029,user_20,life,sample_data,Neutral,0.0,0.0,1.0,neutral,6,3,1,18,Sunday,2025-06-29,True,0
sample_121,"Accomplished so much today, feeling proud! 🏆!","Accomplished so much today, feeling proud! 🏆!",2025-06-29 18:34:31.541541321,user_21,life,sample_data,Positive,0.4666666666666666,0.5666666666666667,0.4666666666666666,neutral,7,7,2,18,Sunday,2025-06-29,True,4
sample_122,"Beautiful sunset tonight, life is good! 🌅 Today was good.","Beautiful sunset tonight, life is good! 🌅 Today was good.",2025-06-29 18:42:55.961891613,user_22,day,sample_data,Positive,0.8083333333333332,0.7333333333333334,0.8083333333333332,neutral,10,9,2,18,Sunday,2025-06-29,True,2
sample_123,"Regular day at the office, nothing special That's life.","Regular day at the office, nothing special That's life.",2025-06-29 18:51:20.382241904,user_23,today,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,9,2,2,18,Sunday,2025-06-29,True,0
sample_124,Finally finished that project I've been working on! 🎉 🙂,Finally finished that project I've been working on! 🎉 🙂,2025-06-29 18:59:44.802592196,user_24,life,sample_data,Neutral,0.0,1.0,1.0,neutral,10,6,2,18,Sunday,2025-06-29,True,3
sample_125,Weekend vibes are hitting different today! 🌟 Feeling blessed.,Weekend vibes are hitting different today! 🌟 Feeling blessed.,2025-06-29 19:08:09.222942488,user_25,mood,sample_data,Neutral,0.0,0.6,1.0,gratitude,9,11,3,19,Sunday,2025-06-29,True,3
sample_126,Having one of those days where nothing goes right 😔 Hope tomorrow is better.,Having one of those days where nothing goes right 😔 Hope tomorrow is better.,2025-06-29 19:16:33.643292780,user_26,day,sample_data,Positive,0.39285714285714285,0.5178571428571428,0.39285714285714285,neutral,14,4,3,19,Sunday,2025-06-29,True,1
sample_127,Really struggling to find motivation lately Hope tomorrow is better.,Really struggling to find motivation lately Hope tomorrow is better.,2025-06-29 19:24:58.063643072,user_27,feeling,sample_data,Neutral,0.13333333333333333,0.43333333333333335,0.8666666666666667,neutral,10,3,1,19,Sunday,2025-06-29,True,3
sample_128,Finally finished that project I've been working on! 🎉!,Finally finished that project I've been working on! 🎉!,2025-06-29 19:33:22.483993364,user_28,life,sample_data,Neutral,0.0,1.0,1.0,neutral,9,8,2,19,Sunday,2025-06-29,True,3
sample_129,Weekend vibes are hitting different today! 🌟 Feeling blessed.,Weekend vibes are hitting different today! 🌟 Feeling blessed.,2025-06-29 19:41:46.904343656,user_29,feeling,sample_data,Neutral,0.0,0.6,1.0,gratitude,9,8,1,19,Sunday,2025-06-29,True,3
sample_130,Finally finished that project I've been working on! 🎉!,Finally finished that project I've been working on! 🎉!,2025-06-29 19:50:11.324693948,user_30,today,sample_data,Neutral,0.0,1.0,1.0,neutral,9,8,2,19,Sunday,2025-06-29,True,3
sample_131,Feeling disconnected from everyone lately 😕,Feeling disconnected from everyone lately 😕,2025-06-29 19:58:35.745044240,user_31,today,sample_data,Negative,-0.3,0.6,0.3,neutral,6,1,2,19,Sunday,2025-06-29,True,4
sample_132,Normal evening at home tonight.,Normal evening at home tonight.,2025-06-29 20:07:00.165394532,user_32,life,sample_data,Neutral,0.15,0.6499999999999999,0.85,neutral,5,3,1,20,Sunday,2025-06-29,True,3
sample_133,Sometimes the little things make me the happiest 💝!,Sometimes the little things make me the happiest 💝!,2025-06-29 20:15:24.585744824,user_33,feeling,sample_data,Negative,-0.234375,0.5,0.234375,neutral,9,12,2,20,Sunday,2025-06-29,True,4
sample_134,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-06-29 20:23:49.006095115,user_34,feeling,sample_data,Positive,1.0,0.75,1.0,joy,11,6,3,20,Sunday,2025-06-29,True,2
sample_135,"Met up with old friends today, such a perfect day! 😊 🙂","Met up with old friends today, such a perfect day! 😊 🙂",2025-06-29 20:32:13.426445407,user_35,mood,sample_data,Positive,0.3666666666666667,0.5666666666666667,0.3666666666666667,joy,12,14,2,20,Sunday,2025-06-29,True,1
sample_136,Finally finished that project I've been working on! 🎉!,Finally finished that project I've been working on! 🎉!,2025-06-29 20:40:37.846795699,user_36,mood,sample_data,Neutral,0.0,1.0,1.0,neutral,9,10,0,20,Sunday,2025-06-29,True,3
sample_137,"Standard Tuesday, same as always That's life.","Standard Tuesday, same as always That's life.",2025-06-29 20:49:02.267145991,user_37,today,sample_data,Neutral,0.0,0.0625,1.0,neutral,7,5,0,20,Sunday,2025-06-29,True,0
sample_138,"Regular day at the office, nothing special Just saying.","Regular day at the office, nothing special Just saying.",2025-06-29 20:57:26.687496283,user_38,today,sample_data,Neutral,0.17857142857142858,0.32417582417582413,0.8214285714285714,neutral,9,3,0,20,Sunday,2025-06-29,True,0
sample_139,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-06-29 21:05:51.107846575,user_39,today,sample_data,Positive,1.0,0.75,1.0,joy,11,11,2,21,Sunday,2025-06-29,True,2
sample_140,Weather looks okay for the weekend.,Weather looks okay for the weekend.,2025-06-29 21:14:15.528196867,user_40,feeling,sample_data,Positive,0.5,0.5,0.5,neutral,6,5,0,21,Sunday,2025-06-29,True,4
sample_141,Just another typical Monday morning Just saying.,Just another typical Monday morning Just saying.,2025-06-29 21:22:39.948547159,user_41,mood,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,7,4,3,21,Sunday,2025-06-29,True,3
sample_142,This weather is really getting me down Not my best day.,This weather is really getting me down Not my best day.,2025-06-29 21:31:04.368897451,user_42,mood,sample_data,Positive,0.34814814814814815,0.262962962962963,0.34814814814814815,sadness,11,4,2,21,Sunday,2025-06-29,True,4
sample_143,Regular coffee meeting this afternoon Moving on.,Regular coffee meeting this afternoon Moving on.,2025-06-29 21:39:28.789247743,user_43,life,sample_data,Neutral,0.0,0.07692307692307693,1.0,neutral,7,2,1,21,Sunday,2025-06-29,True,0
sample_144,Nothing beats a good workout to start the day! 💪 Today was good.,Nothing beats a good workout to start the day! 💪 Today was good.,2025-06-29 21:47:53.209598035,user_44,day,sample_data,Positive,0.7875,0.6000000000000001,0.7875,neutral,13,5,3,21,Sunday,2025-06-29,True,1
sample_145,Just going with the flow today That's life.,Just going with the flow today That's life.,2025-06-29 21:56:17.629948326,user_45,mood,sample_data,Neutral,0.0,0.0,1.0,neutral,8,1,0,21,Sunday,2025-06-29,True,0
sample_146,Just need a break from all this chaos Hope tomorrow is better.,Just need a break from all this chaos Hope tomorrow is better.,2025-06-29 22:04:42.050298618,user_46,today,sample_data,Positive,0.5,0.5,0.5,neutral,12,1,0,22,Sunday,2025-06-29,True,4
sample_147,Feeling incredibly grateful for my family today 💕 Today was good.,Feeling incredibly grateful for my family today 💕 Today was good.,2025-06-29 22:13:06.470648910,user_47,mood,sample_data,Positive,0.8,0.75,0.8,gratitude,11,15,0,22,Sunday,2025-06-29,True,2
sample_148,Weekend vibes are hitting different today! 🌟 Feeling blessed.,Weekend vibes are hitting different today! 🌟 Feeling blessed.,2025-06-29 22:21:30.890999202,user_48,day,sample_data,Neutral,0.0,0.6,1.0,gratitude,9,7,3,22,Sunday,2025-06-29,True,3
sample_149,"Beautiful sunset tonight, life is good! 🌅!","Beautiful sunset tonight, life is good! 🌅!",2025-06-29 22:29:55.311349494,user_49,today,sample_data,Positive,0.925,0.8,0.925,neutral,7,6,0,22,Sunday,2025-06-29,True,2
sample_150,"Beautiful sunset tonight, life is good! 🌅 Today was good.","Beautiful sunset tonight, life is good! 🌅 Today was good.",2025-06-29 22:38:19.731699786,user_50,mood,sample_data,Positive,0.8083333333333332,0.7333333333333334,0.8083333333333332,neutral,10,8,0,22,Sunday,2025-06-29,True,2
sample_151,"Got some great news today, feeling so blessed! ✨ Feeling blessed.","Got some great news today, feeling so blessed! ✨ Feeling blessed.",2025-06-29 22:46:44.152050078,user_51,feeling,sample_data,Positive,1.0,0.75,1.0,joy,11,7,2,22,Sunday,2025-06-29,True,2
sample_152,"Beautiful sunset tonight, life is good! 🌅 🙂","Beautiful sunset tonight, life is good! 🌅 🙂",2025-06-29 22:55:08.572400370,user_52,life,sample_data,Positive,0.8625,0.8,0.8625,neutral,8,3,4,22,Sunday,2025-06-29,True,1
sample_153,Going through my usual routine today Moving on.,Going through my usual routine today Moving on.,2025-06-29 23:03:32.992750662,user_53,day,sample_data,Negative,-0.25,0.25,0.25,neutral,8,2,1,23,Sunday,2025-06-29,True,4
sample_154,Weekend vibes are hitting different today! 🌟 Feeling blessed.,Weekend vibes are hitting different today! 🌟 Feeling blessed.,2025-06-29 23:11:57.413100954,user_54,life,sample_data,Neutral,0.0,0.6,1.0,gratitude,9,6,5,23,Sunday,2025-06-29,True,1
sample_155,"Got some great news today, feeling so blessed! ✨ 🙂","Got some great news today, feeling so blessed! ✨ 🙂",2025-06-29 23:20:21.833451246,user_55,life,sample_data,Positive,1.0,0.75,1.0,joy,10,8,4,23,Sunday,2025-06-29,True,1
sample_156,"Beautiful sunset tonight, life is good! 🌅 Feeling blessed.","Beautiful sunset tonight, life is good! 🌅 Feeling blessed.",2025-06-29 23:28:46.253801537,user_56,life,sample_data,Positive,0.8625,0.8,0.8625,gratitude,9,10,6,23,Sunday,2025-06-29,True,1
sample_157,Just had the most amazing coffee this morning! ☀️ Feeling blessed.,Just had the most amazing coffee this morning! ☀️ Feeling blessed.,2025-06-29 23:37:10.674151829,user_57,today,sample_data,Positive,0.625,0.7,0.625,joy,11,8,4,23,Sunday,2025-06-29,True,1
sample_158,"Met up with old friends today, such a perfect day! 😊 Today was good.","Met up with old friends today, such a perfect day! 😊 Today was good.",2025-06-29 23:45:35.094502121,user_58,feeling,sample_data,Positive,0.45,0.575,0.45,joy,14,5,0,23,Sunday,2025-06-29,True,4
sample_159,Work has been incredibly stressful this week...,Work has been incredibly stressful this week...,2025-06-29 23:53:59.514852413,user_59,life,sample_data,Positive,0.9,0.9,0.9,neutral,7,3,2,23,Sunday,2025-06-29,True,2
sample_160,Just had the most amazing coffee this morning! ☀️ Today was good.,Just had the most amazing coffee this morning! ☀️ Today was good.,2025-06-30 00:02:23.935202705,user_60,feeling,sample_data,Positive,0.65,0.6666666666666666,0.65,joy,12,5,2,0,Monday,2025-06-30,False,2
sample_161,Another sleepless night ahead of me...,Another sleepless night ahead of me...,2025-06-30 00:10:48.355552997,user_61,day,sample_data,Neutral,0.0,0.0,1.0,neutral,6,2,1,0,Monday,2025-06-30,False,0
sample_162,Weekend vibes are hitting different today! 🌟!,Weekend vibes are hitting different today! 🌟!,2025-06-30 00:19:12.775903289,user_62,day,sample_data,Neutral,0.0,0.6,1.0,neutral,7,9,3,0,Monday,2025-06-30,False,3
sample_163,"Beautiful sunset tonight, life is good! 🌅!","Beautiful sunset tonight, life is good! 🌅!",2025-06-30 00:27:37.196253581,user_63,feeling,sample_data,Positive,0.925,0.8,0.925,neutral,7,16,5,0,Monday,2025-06-30,False,1
sample_164,Sometimes the little things make me the happiest 💝 🙂,Sometimes the little things make me the happiest 💝 🙂,2025-06-30 00:36:01.616603873,user_64,day,sample_data,Neutral,-0.1875,0.5,0.8125,neutral,10,9,5,0,Monday,2025-06-30,False,1
sample_165,Sometimes the little things make me the happiest 💝 🙂,Sometimes the little things make me the happiest 💝 🙂,2025-06-30 00:44:26.036954165,user_65,mood,sample_data,Neutral,-0.1875,0.5,0.8125,neutral,10,11,0,0,Monday,2025-06-30,False,3
sample_166,Just another typical Monday morning Just saying.,Just another typical Monday morning Just saying.,2025-06-30 00:52:50.457304457,user_66,mood,sample_data,Neutral,-0.16666666666666666,0.5,0.8333333333333334,neutral,7,6,2,0,Monday,2025-06-30,False,3
sample_167,"Accomplished so much today, feeling proud! 🏆 🙂","Accomplished so much today, feeling proud! 🏆 🙂",2025-06-30 01:01:14.877654748,user_67,today,sample_data,Positive,0.4666666666666666,0.5666666666666667,0.4666666666666666,neutral,8,4,0,1,Monday,2025-06-30,False,4
sample_168,Just need a break from all this chaos Hope tomorrow is better.,Just need a break from all this chaos Hope tomorrow is better.,2025-06-30 01:09:39.298005040,user_68,day,sample_data,Positive,0.5,0.5,0.5,neutral,12,1,0,1,Monday,2025-06-30,False,4
sample_169,When will things start looking up? 😞 Not my best day.,When will things start looking up? 😞 Not my best day.,2025-06-30 01:18:03.718355332,user_69,feeling,sample_data,Positive,1.0,0.3,1.0,neutral,11,6,2,1,Monday,2025-06-30,False,2
sample_170,Finally finished that project I've been working on! 🎉 🙂,Finally finished that project I've been working on! 🎉 🙂,2025-06-30 01:26:28.138705624,user_70,today,sample_data,Neutral,0.0,1.0,1.0,neutral,10,9,1,1,Monday,2025-06-30,False,3
sample_171,"Got some great news today, feeling so blessed! ✨ Today was good.","Got some great news today, feeling so blessed! ✨ Today was good.",2025-06-30 01:34:52.559055916,user_71,mood,sample_data,Positive,0.85,0.675,0.85,joy,12,7,3,1,Monday,2025-06-30,False,1
sample_172,Really struggling to find motivation lately Hope tomorrow is better.,Really struggling to find motivation lately Hope tomorrow is better.,2025-06-30 01:43:16.979406208,user_72,life,sample_data,Neutral,0.13333333333333333,0.43333333333333335,0.8666666666666667,neutral,10,7,0,1,Monday,2025-06-30,False,3
sample_173,Just going with the flow today.,Just going with the flow today.,2025-06-30 01:51:41.399756500,user_73,feeling,sample_data,Neutral,0.0,0.0,1.0,neutral,6,6,4,1,Monday,2025-06-30,False,0
sample_174,Weekend vibes are hitting different today! 🌟!,Weekend vibes are hitting different today! 🌟!,2025-06-30 02:00:05.820106792,user_74,life,sample_data,Neutral,0.0,0.6,1.0,neutral,7,9,2,2,Monday,2025-06-30,False,3
sample_175,"Got some great news today, feeling so blessed! ✨ 🙂","Got some great news today, feeling so blessed! ✨ 🙂",2025-06-30 02:08:30.240457084,user_75,feeling,sample_data,Positive,1.0,0.75,1.0,joy,10,11,0,2,Monday,2025-06-30,False,2
sample_176,Sometimes the little things make me the happiest 💝 Feeling blessed.,Sometimes the little things make me the happiest 💝 Feeling blessed.,2025-06-30 02:16:54.660807376,user_76,mood,sample_data,Neutral,-0.1875,0.5,0.8125,gratitude,11,2,3,2,Monday,2025-06-30,False,3
